TractId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
41053020400,Oregon,Polk County,6251,2953,3298,2.4,84.1,0.3,7.2,1.4,0.0,4787,50417.0,3538.0,24776.0,2283.0,17.2,24.0,37.5,16.5,20.9,14.1,10.9,76.9,9.3,0.1,2.1,0.6,10.9,30.2,2291,58.6,25.8,14.8,0.8,10.0
41053020500,Oregon,Polk County,6931,3403,3528,6.7,89.8,0.1,0.6,1.4,0.0,5340,72781.0,6829.0,29683.0,2645.0,7.0,8.6,36.2,21.8,19.2,9.8,13.0,76.1,10.5,0.7,5.3,0.0,7.3,26.6,2955,76.3,20.9,2.8,0.0,6.0
41055950100,Oregon,Sherman County,1635,864,771,4.5,91.7,0.8,0.8,0.1,0.0,1361,42074.0,7268.0,34226.0,5432.0,13.7,13.8,32.8,15.1,19.5,15.0,17.5,70.3,10.1,0.3,6.6,2.1,10.8,22.3,753,66.7,20.1,12.7,0.5,4.9
41057960100,Oregon,Tillamook County,3111,1584,1527,1.6,95.9,0.2,0.5,0.2,0.5,2656,49289.0,9114.0,31607.0,3298.0,8.7,12.2,33.5,23.9,22.2,12.0,8.5,79.5,10.8,0.0,4.3,0.3,5.1,22.1,1313,76.7,10.8,11.7,0.8,2.5
41057960200,Oregon,Tillamook County,2383,1193,1190,4.4,91.2,0.0,2.4,0.0,0.0,2000,39815.0,3986.0,24195.0,4916.0,19.7,38.8,25.0,29.8,30.3,5.0,10.0,71.6,10.7,0.1,6.0,2.2,9.3,16.3,921,68.9,17.9,13.1,0.0,9.9
41057960300,Oregon,Tillamook County,2800,1474,1326,2.7,89.5,0.0,0.5,1.4,0.0,2183,46182.0,4884.0,24544.0,2328.0,7.8,7.7,29.4,15.8,19.1,14.1,21.4,83.5,7.6,0.4,1.2,1.1,6.1,17.2,1124,76.7,15.1,8.2,0.0,6.2
41057960400,Oregon,Tillamook County,8080,4172,3908,18.2,76.2,0.5,0.2,0.3,0.6,5634,47307.0,6250.0,23415.0,4371.0,17.9,25.5,22.2,17.0,18.9,19.7,22.3,74.3,10.6,1.4,8.0,3.6,2.1,17.0,3184,77.9,14.9,7.2,0.0,3.9
41057960500,Oregon,Tillamook County,2139,897,1242,21.9,73.2,0.0,0.7,0.6,1.5,1452,33688.0,6693.0,18392.0,3267.0,33.9,51.1,16.9,22.9,23.6,14.6,22.0,76.5,11.8,0.6,4.3,4.9,1.8,13.9,838,77.4,14.3,8.2,0.0,7.6
41057960600,Oregon,Tillamook County,2271,1172,1099,8.1,88.3,0.0,0.0,1.5,0.2,1854,60857.0,6901.0,34008.0,5700.0,9.8,0.0,25.0,24.8,12.1,24.7,13.5,77.9,10.0,0.0,2.6,0.0,9.5,19.1,1022,65.1,24.1,10.3,0.6,6.6
41057960700,Oregon,Tillamook County,2467,1143,1324,1.2,96.3,0.8,1.2,0.1,0.4,2050,40789.0,7936.0,23142.0,2733.0,7.7,2.4,27.5,21.4,13.6,19.9,17.6,68.5,17.0,0.0,2.9,3.8,7.8,25.8,941,68.2,21.4,10.4,0.0,9.3
41057960800,Oregon,Tillamook County,2589,1424,1165,10.8,81.7,0.3,0.0,2.0,0.3,2200,42911.0,11813.0,27143.0,4468.0,18.0,36.4,48.7,9.9,20.4,6.6,14.4,66.9,5.5,0.0,10.0,2.5,15.0,24.9,727,65.1,17.1,17.9,0.0,1.1
41057990100,Oregon,Tillamook County,0,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,
41059940000,Oregon,Umatilla County,2909,1336,1573,6.8,48.8,0.3,33.5,2.8,1.1,2204,54000.0,8937.0,24767.0,2221.0,18.6,27.5,34.3,22.2,26.9,8.2,8.4,77.0,12.0,2.0,4.5,2.1,2.3,18.0,1283,49.5,35.9,14.7,0.0,8.1
41059950100,Oregon,Umatilla County,4005,2003,2002,8.3,86.7,0.3,1.6,1.0,0.1,3208,56150.0,6083.0,30509.0,4777.0,6.5,9.4,29.0,19.7,21.0,17.6,12.7,75.2,14.0,0.0,3.2,2.1,5.6,22.3,1818,67.3,21.1,11.2,0.4,6.3
41059950200,Oregon,Umatilla County,7657,3730,3927,45.7,51.8,0.0,0.6,1.1,0.0,4169,37740.0,13271.0,17924.0,3477.0,30.1,43.7,19.1,28.4,19.3,18.5,14.6,77.1,11.9,0.0,7.0,1.3,2.6,16.4,2912,81.4,16.5,2.1,0.0,7.8
41059950300,Oregon,Umatilla County,2914,1495,1419,2.6,90.0,0.4,2.6,0.0,0.4,2214,65000.0,11945.0,28054.0,3202.0,16.6,27.6,37.2,20.3,17.9,8.7,15.9,86.4,6.0,0.0,2.5,0.0,5.0,20.5,1328,55.6,36.1,8.2,0.0,6.7
41059950400,Oregon,Umatilla County,6189,3934,2255,9.8,82.3,2.6,1.9,0.4,0.1,4818,52938.0,17629.0,22824.0,2551.0,13.8,15.1,40.1,19.8,21.9,10.5,7.8,81.6,7.0,0.0,5.9,0.5,4.9,16.4,2139,61.6,29.3,9.1,0.0,9.1
41059950500,Oregon,Umatilla County,4816,2176,2640,7.5,83.2,0.6,2.8,0.3,0.0,3529,58040.0,9519.0,27092.0,2510.0,13.8,22.4,36.9,17.9,20.6,9.9,14.8,83.9,8.5,0.0,2.6,0.7,4.4,12.5,2073,63.9,28.3,6.8,1.0,7.3
41059950600,Oregon,Umatilla County,5651,2713,2938,6.1,77.6,1.9,2.2,3.4,0.5,4406,42277.0,9599.0,24541.0,2869.0,16.4,17.1,31.8,15.8,18.9,13.0,20.5,87.3,5.2,0.0,4.8,0.7,2.1,12.7,2484,72.8,23.4,3.8,0.0,9.4
41059950700,Oregon,Umatilla County,2364,1180,1184,16.9,79.2,1.0,0.3,0.0,0.4,1799,45833.0,8493.0,24406.0,5470.0,10.2,13.4,24.4,19.4,21.6,11.7,22.9,76.5,9.5,0.0,7.9,2.3,3.8,14.5,1174,74.8,18.6,6.6,0.0,16.4
41059950800,Oregon,Umatilla County,8153,5017,3136,32.2,61.6,1.4,0.7,0.0,0.0,5638,41883.0,12360.0,14569.0,1903.0,23.2,27.2,18.6,17.1,23.3,15.6,25.4,87.7,7.7,0.0,0.3,1.2,3.1,23.6,2540,79.8,14.9,4.8,0.5,10.6
41059950900,Oregon,Umatilla County,4308,2292,2016,47.2,50.3,1.5,0.7,0.0,0.1,2279,46550.0,7759.0,21099.0,3209.0,15.6,28.0,16.7,16.8,19.2,19.0,28.2,89.2,9.0,0.0,0.0,0.0,1.8,23.3,2120,82.5,12.7,4.8,0.0,4.6
41059951000,Oregon,Umatilla County,6273,3327,2946,38.1,57.6,0.3,0.5,1.1,0.0,3582,49797.0,12035.0,19964.0,2727.0,30.8,48.7,30.1,17.7,19.1,16.6,16.6,84.0,12.0,0.2,0.6,0.7,2.6,17.5,2732,77.0,15.7,7.2,0.0,5.8
41059951100,Oregon,Umatilla County,5835,2988,2847,32.1,67.0,0.4,0.1,0.4,0.0,3823,51386.0,5168.0,23363.0,5038.0,8.8,8.1,21.3,10.6,26.9,22.0,19.1,85.7,10.4,0.0,2.0,1.0,1.0,15.0,2555,83.6,13.0,3.4,0.0,1.2
41059951200,Oregon,Umatilla County,9236,4633,4603,43.1,54.1,0.0,1.3,0.0,0.0,5113,55057.0,6418.0,21463.0,1821.0,16.5,20.7,24.2,16.7,21.4,15.9,21.9,83.7,11.5,2.0,0.0,1.5,1.2,18.9,4029,83.4,15.3,1.3,0.0,13.0
41059951300,Oregon,Umatilla County,4124,2025,2099,25.9,69.4,0.1,0.1,0.9,0.3,2820,54038.0,5420.0,21931.0,1784.0,13.7,17.3,17.8,18.2,21.3,16.6,26.2,83.0,11.1,0.0,2.2,1.4,2.3,17.0,1840,81.4,12.6,5.5,0.5,9.2
41059951400,Oregon,Umatilla County,2302,1157,1145,6.6,86.9,0.0,2.1,0.5,0.3,1863,43529.0,8473.0,25501.0,3333.0,13.2,18.1,29.2,26.5,22.6,7.3,14.3,74.1,9.4,0.5,7.6,0.0,8.5,25.5,1036,66.7,25.3,8.0,0.0,7.3
41061970100,Oregon,Union County,2944,1461,1483,3.0,94.5,0.3,0.5,0.3,0.0,2342,47368.0,4067.0,24261.0,1841.0,11.2,6.2,25.4,17.3,23.2,14.4,19.7,82.3,7.8,0.0,2.6,1.4,6.0,26.8,1110,72.8,16.5,10.5,0.2,8.3
41061970200,Oregon,Union County,3333,1738,1595,3.7,92.3,0.5,0.7,0.5,0.7,2554,45136.0,6509.0,25528.0,6866.0,21.1,30.0,20.7,18.1,23.9,17.5,19.8,79.3,10.9,1.7,2.9,1.2,4.1,28.4,1323,72.8,14.3,12.5,0.5,5.6
41061970300,Oregon,Union County,2489,1255,1234,0.8,97.0,0.2,1.1,0.0,0.0,1791,57000.0,8153.0,28355.0,2915.0,9.8,15.5,42.2,14.9,18.0,15.6,9.3,77.8,5.7,0.2,3.0,0.2,13.2,26.8,1043,65.6,22.1,12.3,0.0,2.5
41061970400,Oregon,Union County,2954,1499,1455,11.4,83.1,0.0,0.8,3.8,0.0,2132,54500.0,8805.0,28278.0,3655.0,17.4,32.1,25.3,20.5,24.7,16.2,13.3,70.9,15.1,0.0,4.4,1.9,7.8,13.7,1310,72.6,19.4,7.9,0.2,8.2
41061970500,Oregon,Union County,3370,1642,1728,3.3,91.1,1.1,0.2,0.5,1.5,2489,44297.0,5769.0,23518.0,5389.0,17.4,25.6,20.4,28.4,22.6,9.0,19.6,75.6,11.2,1.8,4.6,0.9,5.9,16.9,1586,71.3,18.6,10.1,0.0,6.6
41061970600,Oregon,Union County,3825,1991,1834,6.9,86.3,1.3,2.3,0.7,0.5,2976,65464.0,6119.0,35782.0,4540.0,12.1,6.9,41.4,11.2,26.4,12.7,8.3,70.7,7.3,1.6,13.4,3.5,3.5,13.6,1786,71.5,20.1,7.9,0.5,6.7
41061970700,Oregon,Union County,3167,1491,1676,3.9,80.9,2.4,0.6,1.9,5.1,2555,32716.0,10621.0,23799.0,4975.0,30.6,42.5,23.8,32.3,26.8,5.3,11.8,73.1,8.0,0.0,14.9,2.7,1.4,11.0,1593,75.5,20.9,3.6,0.0,8.4
41061970800,Oregon,Union County,3728,1661,2067,3.2,91.2,0.1,0.2,0.1,1.4,2677,39440.0,6583.0,22550.0,2669.0,19.8,21.5,27.4,27.1,23.5,11.0,11.0,80.8,8.3,0.0,6.3,2.8,1.7,14.1,1505,69.6,17.3,12.2,0.9,4.9
41063960100,Oregon,Wallowa County,1901,962,939,2.8,94.2,0.4,0.4,0.7,0.0,1612,53629.0,7839.0,33517.0,5206.0,14.0,17.2,44.0,16.0,18.5,13.9,7.6,74.3,7.3,0.0,4.8,0.2,13.4,14.4,919,63.1,22.0,14.7,0.2,3.5
41063960200,Oregon,Wallowa County,1790,850,940,2.6,91.5,0.0,0.3,0.2,0.4,1429,38708.0,4863.0,21123.0,2689.0,18.0,32.2,25.9,20.9,19.5,17.1,16.6,67.6,11.7,0.0,11.8,4.3,4.7,26.3,742,64.2,22.8,13.1,0.0,6.0
41063960300,Oregon,Wallowa County,3173,1485,1688,2.7,94.1,0.3,0.0,0.1,0.0,2548,45461.0,6592.0,26189.0,2155.0,11.2,17.2,33.1,17.6,28.3,11.2,9.7,67.7,6.6,0.0,15.3,2.4,7.9,11.5,1373,74.2,13.6,12.2,0.0,5.4
41065970100,Oregon,Wasco County,4006,1948,2058,7.4,88.6,0.1,2.4,0.1,0.0,2973,52425.0,12762.0,28712.0,4771.0,12.8,15.5,42.3,19.8,26.3,6.6,5.0,72.7,13.4,1.7,6.5,1.1,4.6,13.4,1549,70.9,21.3,7.8,0.0,6.1
41065970200,Oregon,Wasco County,3015,1647,1368,24.3,69.2,0.8,1.8,0.7,0.9,2018,45959.0,4139.0,21521.0,2296.0,13.6,10.4,22.9,18.7,27.6,17.4,13.3,73.9,14.3,0.0,3.8,2.0,6.0,17.0,1548,79.7,12.1,7.5,0.6,4.1
41065970300,Oregon,Wasco County,2871,1336,1535,12.7,81.0,1.0,0.3,3.0,0.0,2058,54000.0,11757.0,25284.0,2629.0,4.3,3.8,23.3,27.2,30.0,10.2,9.3,83.1,7.3,1.1,4.3,0.6,3.6,12.4,1415,78.9,12.7,8.4,0.0,5.9
41065970400,Oregon,Wasco County,3358,1564,1794,21.8,77.4,0.2,0.4,0.0,0.0,2403,46833.0,16560.0,25710.0,3815.0,12.8,2.5,33.3,17.8,16.1,14.0,18.9,75.7,7.9,0.0,3.0,2.7,10.8,18.7,1221,81.3,6.2,12.4,0.0,6.1
41065970500,Oregon,Wasco County,3511,1764,1747,25.3,66.5,0.0,0.3,1.0,3.6,2437,40497.0,5318.0,19451.0,1780.0,24.5,37.9,14.3,26.9,26.7,10.7,21.5,79.1,11.1,0.0,4.7,1.2,4.0,14.7,1500,81.8,13.7,4.5,0.0,5.8
41065970600,Oregon,Wasco County,2690,1397,1293,26.7,71.7,0.0,0.0,0.5,0.0,1869,51721.0,8759.0,25466.0,3657.0,13.6,19.5,27.5,23.6,21.1,18.2,9.5,73.7,7.5,0.0,4.2,0.0,14.6,20.0,1140,79.5,13.4,7.1,0.0,13.7
41065970700,Oregon,Wasco County,1797,1020,777,26.6,69.4,1.3,0.3,0.3,0.0,1232,60850.0,7840.0,31304.0,5271.0,7.5,16.2,40.3,15.9,10.3,26.2,7.3,75.1,12.7,0.0,0.3,0.7,11.2,20.5,1051,74.0,16.7,9.2,0.0,1.3
41065970800,Oregon,Wasco County,4439,2128,2311,5.7,74.1,0.1,16.6,1.3,0.2,3549,45391.0,3546.0,23270.0,1987.0,15.2,15.7,35.4,17.5,18.0,20.8,8.3,68.8,11.0,1.1,7.7,0.1,11.4,25.0,1830,69.7,19.8,10.4,0.1,8.2
41067030101,Oregon,Washington County,8118,4050,4068,6.6,78.0,1.6,0.0,9.4,0.0,6528,82447.0,7963.0,49941.0,4901.0,8.7,6.2,63.1,5.1,24.2,2.4,5.3,68.9,14.9,5.5,0.0,3.4,7.4,23.8,4650,83.7,10.0,6.3,0.0,5.1
41067030102,Oregon,Washington County,6922,3818,3104,6.1,74.9,0.7,0.0,15.0,0.8,4817,105714.0,20019.0,54962.0,4806.0,5.3,3.4,61.2,14.6,15.8,3.8,4.6,73.5,7.2,5.8,2.8,0.3,10.4,23.5,4265,79.0,12.1,8.6,0.3,2.4
41067030200,Oregon,Washington County,6716,3392,3324,5.7,77.5,9.1,0.0,3.0,0.0,5023,78563.0,11314.0,47864.0,5848.0,4.0,0.0,49.6,13.9,21.3,8.2,7.0,66.4,6.8,11.1,3.0,1.4,11.3,24.0,3443,78.7,9.8,11.0,0.4,5.5
41067030300,Oregon,Washington County,4595,2173,2422,5.0,85.2,1.5,0.0,2.5,2.8,3526,99596.0,10606.0,58019.0,6669.0,4.5,0.0,56.9,7.4,27.5,2.4,5.9,75.1,2.8,7.2,0.9,4.9,9.1,22.3,2407,79.0,13.0,8.0,0.0,2.6
41067030401,Oregon,Washington County,4867,2276,2591,18.0,74.0,1.3,1.0,3.2,0.0,3765,52212.0,7723.0,36118.0,4513.0,13.3,20.5,42.6,14.6,24.5,8.2,10.2,66.8,11.3,10.2,2.0,0.4,9.3,24.3,2708,84.6,3.5,11.5,0.5,5.8
41067030402,Oregon,Washington County,5083,2330,2753,7.2,78.1,1.5,0.1,11.4,0.0,4027,68058.0,13134.0,48100.0,6871.0,9.1,7.6,48.2,13.0,32.8,0.3,5.8,59.2,16.3,8.4,5.4,0.7,10.0,24.9,2809,86.7,7.4,5.8,0.0,5.0
41067030501,Oregon,Washington County,4862,2274,2588,15.8,76.3,1.0,0.4,2.3,0.7,3679,55985.0,19276.0,34381.0,4232.0,13.0,22.6,43.8,16.6,23.7,8.7,7.2,63.2,13.5,6.0,4.1,2.4,10.7,21.8,2654,83.9,7.7,8.4,0.0,5.1
41067030502,Oregon,Washington County,4066,1903,2163,5.5,84.3,1.1,0.4,1.7,2.7,3185,76326.0,9386.0,39667.0,4305.0,6.4,2.9,49.9,14.8,24.6,4.6,6.1,77.2,6.1,6.1,0.7,1.0,9.0,25.2,2347,82.7,9.7,7.6,0.0,6.3
41067030600,Oregon,Washington County,5592,3193,2399,8.4,84.5,1.1,0.4,2.3,0.0,4483,79789.0,8868.0,42307.0,7463.0,6.5,0.0,52.4,8.4,20.9,8.9,9.4,76.7,7.5,7.7,1.3,2.3,4.7,22.5,3131,76.8,16.3,6.9,0.0,4.1
41067030700,Oregon,Washington County,1326,627,699,9.0,79.4,2.0,0.0,3.8,0.5,1050,36429.0,11558.0,27819.0,3256.0,20.8,28.2,27.8,16.2,34.7,8.4,12.9,61.1,9.3,10.5,8.9,1.3,8.9,23.1,760,85.8,6.8,6.7,0.7,10.3
41067030801,Oregon,Washington County,6879,3670,3209,18.8,69.2,1.5,0.8,2.3,0.6,4642,52460.0,5697.0,29689.0,2932.0,11.6,7.8,43.8,13.0,27.1,7.5,8.6,66.3,13.5,6.8,2.0,3.4,8.0,23.0,3309,83.2,11.5,5.3,0.0,9.3
41067030803,Oregon,Washington County,5116,2258,2858,9.5,75.4,1.6,0.0,3.8,3.4,4077,50651.0,3196.0,35171.0,4436.0,12.9,23.2,41.3,12.1,31.5,2.3,12.7,74.0,10.3,2.5,5.5,3.1,4.5,25.3,2027,90.2,8.4,1.4,0.0,7.0
41067030805,Oregon,Washington County,3783,1830,1953,4.4,86.2,0.8,0.0,4.0,0.0,2926,57458.0,16168.0,35500.0,2724.0,4.9,9.2,48.2,12.6,26.3,6.4,6.5,80.6,8.8,1.6,3.2,1.1,4.8,25.0,2253,82.0,12.1,5.9,0.0,2.7
41067030806,Oregon,Washington County,2747,1361,1386,13.9,76.2,0.5,1.5,5.6,0.0,1809,86000.0,17064.0,38581.0,2917.0,11.6,19.4,47.7,12.5,31.0,3.1,5.7,79.4,9.4,1.6,2.1,0.4,7.1,21.5,1428,87.9,9.6,2.5,0.0,2.1
41067030900,Oregon,Washington County,5147,2307,2840,20.0,65.1,9.7,0.4,2.5,0.0,3528,43488.0,6192.0,22439.0,3073.0,21.2,21.3,34.8,23.7,29.7,5.2,6.6,64.5,14.2,10.7,3.6,2.5,4.6,23.1,2868,87.2,9.0,3.7,0.0,7.5
41067031003,Oregon,Washington County,7413,3516,3897,14.1,70.1,3.1,0.4,5.2,0.0,5133,73636.0,8007.0,35647.0,4924.0,12.8,21.8,45.1,14.4,26.2,6.8,7.5,75.4,5.7,7.6,2.0,1.3,8.0,24.2,3581,80.4,12.6,7.0,0.0,8.5
41067031004,Oregon,Washington County,7211,3252,3959,5.7,78.8,3.0,0.3,8.7,0.0,5402,67697.0,8687.0,35347.0,2927.0,5.3,3.0,49.8,13.5,24.5,6.0,6.1,79.0,7.0,5.7,0.6,1.6,6.1,24.0,3794,81.0,10.9,7.7,0.4,4.6
41067031005,Oregon,Washington County,5544,2515,3029,36.4,52.8,0.0,0.0,5.8,0.0,3158,51176.0,4264.0,24721.0,3530.0,23.0,43.4,41.5,11.1,27.7,12.1,7.6,73.1,8.1,8.4,0.4,7.8,2.2,25.5,2546,83.9,7.5,8.6,0.0,8.1
41067031006,Oregon,Washington County,6605,3516,3089,14.9,68.4,2.2,1.0,5.5,0.0,4657,55783.0,9039.0,28200.0,3181.0,17.7,30.1,35.3,13.2,32.5,6.3,12.6,68.8,7.1,9.7,6.3,3.4,4.8,22.7,3461,93.1,4.9,2.0,0.0,11.3
41067031100,Oregon,Washington County,2729,1271,1458,29.2,55.7,5.5,0.2,1.6,0.0,1825,42054.0,9780.0,22116.0,2379.0,16.9,19.7,26.9,25.6,26.9,13.0,7.7,63.2,12.9,14.0,4.4,2.6,2.9,26.6,1385,87.4,5.8,6.9,0.0,9.4
41067031200,Oregon,Washington County,7784,3796,3988,26.6,59.7,1.3,0.2,5.7,2.8,4758,41719.0,6032.0,22845.0,3173.0,17.8,25.3,27.9,19.5,22.3,11.5,18.8,60.5,21.7,8.4,3.9,2.9,2.5,26.5,3532,91.2,4.2,4.6,0.0,6.4
41067031300,Oregon,Washington County,7497,3855,3642,35.4,60.2,0.7,0.0,2.7,0.0,4566,41078.0,6151.0,31026.0,6582.0,17.7,23.7,33.0,31.5,19.7,6.1,9.8,56.6,6.1,20.7,8.9,3.2,4.5,26.1,4357,87.8,6.6,5.7,0.0,4.7
41067031402,Oregon,Washington County,3143,1612,1531,20.9,58.0,0.9,1.3,14.8,0.0,1650,55040.0,14343.0,24015.0,3652.0,20.3,19.6,35.3,20.8,25.3,4.4,14.3,53.2,9.2,21.2,9.7,3.6,3.1,27.9,1676,88.2,9.4,2.4,0.0,6.8
41067031403,Oregon,Washington County,4957,2565,2392,21.4,63.0,1.2,0.6,8.7,0.0,3231,60472.0,5957.0,29945.0,3391.0,13.1,22.2,37.7,19.3,21.1,10.4,11.5,71.7,8.7,12.4,0.8,1.4,4.9,23.8,2615,82.4,10.5,6.8,0.3,6.8
41067031404,Oregon,Washington County,5213,2591,2622,16.5,73.3,0.5,0.6,5.1,0.0,3652,67454.0,9648.0,35338.0,3868.0,8.9,6.4,50.7,16.8,19.3,6.4,6.7,69.0,15.1,4.6,1.1,4.1,6.0,23.3,2834,82.1,10.0,7.8,0.0,5.7
41067031504,Oregon,Washington County,6390,3101,3289,12.7,75.1,1.5,0.6,7.6,0.0,4594,79145.0,5015.0,41315.0,5268.0,4.9,0.0,51.9,19.7,17.2,4.0,7.1,83.4,6.6,3.2,1.8,1.2,3.7,23.3,3423,80.0,13.9,6.1,0.0,4.6
41067031506,Oregon,Washington County,3911,2022,1889,7.4,81.2,0.0,0.3,3.4,0.0,2689,72443.0,9269.0,41469.0,4578.0,8.5,8.6,54.1,17.5,18.4,3.1,7.0,76.5,7.4,6.7,4.1,1.8,3.6,27.2,2018,88.8,8.1,3.1,0.0,1.7
41067031507,Oregon,Washington County,5979,2554,3425,5.4,72.8,2.4,0.0,14.9,0.0,4058,80125.0,7529.0,45909.0,6762.0,6.3,8.1,57.9,13.9,21.0,1.8,5.4,73.1,7.5,8.6,3.0,3.2,4.7,25.3,2908,83.5,13.2,3.3,0.0,5.5
41067031508,Oregon,Washington County,8526,4179,4347,1.0,73.2,0.8,0.0,21.4,0.3,5583,139650.0,18886.0,54607.0,5069.0,6.0,7.0,62.5,9.5,20.3,1.0,6.8,71.3,10.6,6.8,1.3,2.5,7.5,24.4,4240,85.0,6.6,8.3,0.0,5.4
41067031509,Oregon,Washington County,4218,1988,2230,10.9,60.3,1.0,0.0,23.9,0.9,2461,89063.0,9862.0,46345.0,5453.0,5.1,1.6,61.8,14.7,13.5,4.4,5.6,80.8,10.3,1.6,2.4,0.8,4.1,22.9,2090,80.9,10.8,8.3,0.0,7.0
41067031511,Oregon,Washington County,3153,1468,1685,13.4,66.0,1.9,0.0,17.2,0.0,2189,103313.0,11849.0,40221.0,5055.0,3.4,1.3,44.9,10.7,23.6,10.8,10.0,72.6,13.4,4.4,0.6,1.7,7.3,21.0,1575,89.6,6.9,3.5,0.0,3.7
41067031512,Oregon,Washington County,7868,3898,3970,5.0,68.0,3.6,0.0,18.1,0.5,4674,92669.0,8131.0,35765.0,5963.0,4.2,5.0,56.3,14.1,20.4,3.7,5.6,81.1,6.8,5.7,1.8,1.5,3.1,25.7,3715,90.0,7.6,2.4,0.0,5.9
41067031513,Oregon,Washington County,12595,6291,6304,2.8,47.2,0.9,0.0,43.8,0.2,6874,153733.0,9320.0,53974.0,3965.0,4.4,6.8,67.4,7.9,19.5,1.6,3.5,75.2,10.2,4.7,1.4,1.8,6.8,26.6,5677,88.5,9.0,2.2,0.4,4.5
41067031514,Oregon,Washington County,6925,3459,3466,7.0,50.4,3.9,0.0,31.0,0.0,3952,102597.0,11316.0,47391.0,5176.0,3.6,4.7,67.8,7.0,16.5,2.8,5.9,82.8,6.2,2.6,0.7,1.8,5.8,22.0,2938,79.4,12.5,7.8,0.3,4.3
41067031606,Oregon,Washington County,6850,3370,3480,25.5,53.3,8.4,0.0,9.4,0.0,4228,63229.0,5177.0,26037.0,5474.0,16.9,25.9,37.0,23.8,19.4,3.9,15.9,73.5,9.0,10.2,1.4,2.4,3.4,26.0,3355,80.6,15.6,3.8,0.0,3.6
41067031609,Oregon,Washington County,11611,5681,5930,15.9,53.4,5.7,0.8,19.9,0.0,8106,62048.0,6894.0,32032.0,2570.0,13.0,13.9,43.5,17.6,28.7,5.0,5.2,60.1,18.0,15.5,0.4,3.8,2.2,25.6,6543,88.0,8.9,3.1,0.0,9.5
41067031610,Oregon,Washington County,8355,4329,4026,25.2,52.6,2.5,0.2,12.3,0.0,5593,61901.0,8749.0,28743.0,2439.0,15.2,21.9,33.8,19.6,27.7,8.1,10.9,69.8,12.0,8.1,3.1,2.4,4.6,24.1,5025,90.1,6.2,3.7,0.0,3.8
41067031611,Oregon,Washington County,7545,4069,3476,8.2,51.8,1.6,0.6,36.1,0.0,4082,86237.0,5672.0,39965.0,3624.0,5.7,4.1,58.0,11.2,20.4,3.8,6.5,64.6,13.9,13.8,3.0,0.7,3.9,24.1,4255,92.7,5.9,1.4,0.0,5.5
41067031612,Oregon,Washington County,3997,1846,2151,18.4,52.7,9.0,0.0,14.8,0.2,2493,77241.0,7624.0,26016.0,2883.0,13.3,22.9,41.8,14.4,21.9,8.6,13.3,70.3,10.9,14.0,0.4,0.7,3.6,31.4,2141,91.0,5.6,3.4,0.0,8.3
41067031613,Oregon,Washington County,7382,3830,3552,21.3,58.0,4.7,0.3,10.0,0.7,4670,57125.0,7761.0,27007.0,2925.0,16.2,17.7,41.3,18.5,22.1,4.2,13.9,70.4,10.2,11.1,2.8,2.6,3.0,25.0,3657,85.9,9.9,3.7,0.5,9.2
41067031614,Oregon,Washington County,5549,2907,2642,15.8,59.9,2.0,0.8,16.8,0.2,3792,80208.0,12099.0,30550.0,3968.0,7.1,6.7,43.0,12.7,27.6,5.2,11.5,74.4,8.5,6.0,2.5,0.9,7.7,23.8,3197,85.0,9.1,5.9,0.0,3.7
41067031615,Oregon,Washington County,5243,2589,2654,32.4,53.2,2.1,0.3,8.6,0.0,3321,60992.0,7732.0,23581.0,2298.0,21.7,43.6,33.6,20.0,21.3,12.1,13.0,72.0,14.0,4.0,5.0,1.2,3.8,24.9,2578,87.1,10.3,2.6,0.0,8.5
41067031616,Oregon,Washington County,3545,1795,1750,12.7,68.9,1.2,0.9,12.8,0.0,2544,61463.0,7096.0,38356.0,4242.0,6.8,8.4,43.2,19.1,25.2,4.0,8.5,75.2,8.6,6.2,5.2,2.7,2.2,19.9,2047,95.2,2.8,2.0,0.0,3.0
41067031617,Oregon,Washington County,4826,2606,2220,11.6,49.6,2.3,0.7,26.4,1.3,2986,86197.0,5323.0,45980.0,4997.0,2.1,0.0,62.6,12.7,20.2,1.5,2.9,75.7,9.8,5.1,4.9,3.2,1.4,21.3,3439,92.7,5.3,1.9,0.0,4.6
41067031703,Oregon,Washington County,5076,2602,2474,24.7,61.1,1.0,0.0,8.5,0.3,3241,61094.0,6862.0,23836.0,2533.0,19.7,30.6,32.1,21.5,22.5,7.9,16.1,73.4,7.8,8.2,3.8,1.2,5.6,23.8,2427,78.7,13.8,7.5,0.0,7.4
41067031704,Oregon,Washington County,9443,4947,4496,18.0,71.6,1.5,1.0,5.8,0.0,6559,79180.0,5482.0,27909.0,2625.0,9.4,12.0,39.5,20.7,20.7,6.8,12.4,73.7,9.7,8.5,0.4,0.8,6.9,29.5,4650,80.4,13.3,6.0,0.3,6.9
